OMIM_ID	type	ENSID
601998	gene	ENSG00000173153
601999	gene	ENSG00000273706
602000	gene	ENSG00000125630
602001	gene	ENSG00000164129
602002	gene	ENSG00000159840
602003	gene	ENSG00000118308
602004	gene	ENSG00000101213
602005	gene	ENSG00000137642
602006	gene	ENSG00000162889
602007	gene	ENSG00000099942
602008	gene	ENSG00000065150
602009	gene	ENSG00000156885
602010	gene	ENSG00000116754
602011	gene	
602012	gene	ENSG00000054179
602013	gene	ENSG00000168002
602015	gene	ENSG00000136811
602016	gene	ENSG00000127528
602017	gene	ENSG00000008018
602018	gene	ENSG00000171119
602019	gene	ENSG00000104549
602020	gene	ENSG00000197063
602021	gene	ENSG00000058272
602022	gene	ENSG00000144063
602023	gene	ENSG00000184908
602024	gene	ENSG00000186510
602026	gene	ENSG00000107537
602027	gene	ENSG00000132604
602030	gene	ENSG00000180549
602031	gene	ENSG00000164219
602033	gene	ENSG00000066629
602034	gene	ENSG00000106113
602035	gene	ENSG00000149923
602037	gene	ENSG00000168421
602038	gene	ENSG00000184545
602039	gene	ENSG00000107581
602040	gene	ENSG00000154654
602041	gene	ENSG00000167034
602042	gene	ENSG00000125245
602043	gene	ENSG00000120436
602044	gene	ENSG00000175564
602045	gene	ENSG00000204227
602046	gene	ENSG00000167004
602047	gene	ENSG00000152270
602048	gene	ENSG00000136238
602049	gene	ENSG00000128340
602050	gene	ENSG00000169750
602051	gene	ENSG00000229359
602052	gene	ENSG00000178950
602053	gene	ENSG00000067082
602054	gene	ENSG00000184058
602055	gene	ENSG00000186480
602056	gene	ENSG00000164825
602058	gene	ENSG00000242550
602059	gene	ENSG00000129009
602060	gene	ENSG00000184012
602061	gene	ENSG00000124882
602062	gene	ENSG00000131669
602063	gene	ENSG00000177156
602064	gene	ENSG00000133731
602065	gene	ENSG00000185736
602069	gene	ENSG00000099250
602070	gene	ENSG00000118257
602072	gene	ENSG00000111775
602074	gene	ENSG00000132676
602075	gene	ENSG00000182568
602076	gene	ENSG00000196689
602090	gene	ENSG00000168056
602091	gene	ENSG00000119681
602095	gene	ENSG00000104154
602098	gene	ENSG00000166851
602100	gene	ENSG00000160199
602101	gene	ENSG00000184113
602102	gene	ENSG00000196235
602103	gene	ENSG00000160218
602104	gene	ENSG00000087266
602105	gene	ENSG00000057468
602106	gene	ENSG00000157551
602108	gene	ENSG00000132561
602109	gene	ENSG00000132031
602110	gene	ENSG00000174669
602112	gene	ENSG00000186732
602113	gene	ENSG00000167548
602115	gene	ENSG00000070193
602116	gene	ENSG00000127337
602117	gene	ENSG00000182636
602118	gene	ENSG00000153922
602119	gene	ENSG00000173575
602120	gene	ENSG00000170004
602121	gene	ENSG00000131504
602122	gene	ENSG00000174780
602123	gene	ENSG00000148660
602125	gene	ENSG00000006695
602126	gene	ENSG00000198081
602127	gene	ENSG00000183963
602128	gene	ENSG00000185340
602129	gene	ENSG00000099331
602130	gene	ENSG00000114738
602131	gene	ENSG00000181649
602132	gene	ENSG00000150527
602133	gene	ENSG00000178921
602135	gene	ENSG00000163879
602136	gene	ENSG00000127980
602137	gene	ENSG00000131495
602138	gene	ENSG00000184983
602139	gene	ENSG00000267855
602140	gene	ENSG00000166136
602141	gene	ENSG00000110717
602142	gene	ENSG00000187091
602143	gene	ENSG00000143514
602144	gene	ENSG00000137948
602145	gene	ENSG00000170515
602146	gene	ENSG00000121454
602148	gene	ENSG00000182968
602149	gene	ENSG00000069011
602150	gene	ENSG00000019549
602151	gene	ENSG00000004975
602153	gene	ENSG00000205426
602154	gene	
602155	gene	ENSG00000104691
602157	gene	ENSG00000139910
602158	gene	ENSG00000074201
602159	gene	ENSG00000106789
602160	gene	ENSG00000114126
602161	gene	ENSG00000100911
602162	gene	ENSG00000198765
602163	gene	ENSG00000182247
602164	gene	ENSG00000164270
602165	gene	ENSG00000204713
602166	gene	ENSG00000103723
602167	gene	ENSG00000119715
602168	gene	ENSG00000100749
602169	gene	ENSG00000028116
602170	gene	ENSG00000172936
602171	gene	ENSG00000143167
602172	gene	ENSG00000180432
602173	gene	ENSG00000008952
602174	gene	ENSG00000170128
602175	gene	ENSG00000126067
602176	gene	ENSG00000277791
602177	gene	ENSG00000159377
602178	gene	ENSG00000136457
602179	gene	ENSG00000170276
602180	gene	ENSG00000213445
602181	gene	ENSG00000197157
602182	gene	ENSG00000154269
602183	gene	ENSG00000109705
602184	gene	ENSG00000160194
602186	gene	ENSG00000128564
602187	gene	ENSG00000005801
602188	gene	ENSG00000116106
602189	gene	ENSG00000138835
602190	gene	ENSG00000135333
602191	gene	ENSG00000163435
602192	gene	ENSG00000137845
602193	gene	ENSG00000112759
602194	gene	ENSG00000166033
602195	gene	ENSG00000106211
602198	gene	ENSG00000111328
602201	gene	ENSG00000143369
602202	gene	ENSG00000244038
602203	gene	ENSG00000170290
602204	gene	ENSG00000151746
602206	gene	ENSG00000124839
602207	gene	ENSG00000099246
602208	gene	ENSG00000177807
602209	gene	ENSG00000124782
602210	gene	ENSG00000104408
602211	gene	ENSG00000186564
602212	gene	ENSG00000196470
602213	gene	ENSG00000181788
602214	gene	ENSG00000133275
602215	gene	ENSG00000171711
602216	gene	ENSG00000118046
602217	gene	ENSG00000137575
602218	gene	ENSG00000103449
602219	gene	ENSG00000165821
602220	gene	ENSG00000100276
602221	gene	ENSG00000121741
602223	gene	ENSG00000187840
602224	gene	ENSG00000148730
602225	gene	ENSG00000105392
602226	gene	ENSG00000134061
602227	gene	ENSG00000172724
602228	gene	ENSG00000148737
602229	gene	ENSG00000100146
602230	gene	ENSG00000185437
602231	gene	ENSG00000184900
602232	gene	ENSG00000184156
602233	gene	ENSG00000120868
602234	gene	ENSG00000132906
602235	gene	ENSG00000075043
602238	gene	ENSG00000130713
602239	gene	ENSG00000095596
602240	gene	ENSG00000198315
602241	gene	ENSG00000027001
602242	gene	ENSG00000042753
602243	gene	ENSG00000177697
602244	gene	ENSG00000163687
602245	gene	ENSG00000100226
602246	gene	ENSG00000137185
602250	gene	ENSG00000049249
602251	gene	ENSG00000134809
602253	gene	ENSG00000136826
602254	gene	ENSG00000100104
602255	gene	ENSG00000115694
602256	gene	ENSG00000156194
602257	gene	ENSG00000138760
602259	gene	ENSG00000182670
602260	gene	ENSG00000179094
602261	gene	ENSG00000102996
602262	gene	ENSG00000156103
602264	gene	ENSG00000152377
602265	gene	ENSG00000111859
602267	gene	ENSG00000151651
602268	gene	ENSG00000131480
602269	gene	ENSG00000099889
602270	gene	ENSG00000177556
602272	gene	ENSG00000196628
602273	gene	ENSG00000141429
602274	gene	ENSG00000143641
602275	gene	ENSG00000112599
602276	gene	ENSG00000276234
602277	gene	ENSG00000096654
602278	gene	ENSG00000069869
602279	gene	ENSG00000100836
602280	gene	ENSG00000112041
602281	gene	ENSG00000140545
602282	gene	ENSG00000198121
602283	gene	ENSG00000108700
602284	gene	ENSG00000116985
602285	gene	ENSG00000198598
602286	gene	ENSG00000109929
602287	gene	ENSG00000089248
602288	gene	ENSG00000114993
602289	gene	ENSG00000175550
602290	gene	ENSG00000119401
602291	gene	ENSG00000129654
602292	gene	ENSG00000127884
602293	gene	ENSG00000185043
602294	gene	ENSG00000129514
602295	gene	ENSG00000170608
602296	gene	ENSG00000221838
602297	gene	ENSG00000108947
602298	gene	ENSG00000075785
602300	gene	ENSG00000128242
602301	gene	ENSG00000108773
602302	gene	ENSG00000168453
602303	gene	ENSG00000114166
602304	gene	ENSG00000174738
602306	gene	ENSG00000237441
602307	gene	ENSG00000123124
602308	gene	ENSG00000198373
602309	gene	ENSG00000104804
602310	gene	ENSG00000153250
602311	gene	ENSG00000159723
602313	gene	ENSG00000172818
602314	gene	ENSG00000159166
602315	gene	ENSG00000034152
602316	gene	ENSG00000117592
602317	gene	ENSG00000144681
602318	gene	ENSG00000127989
602319	gene	ENSG00000165973
602320	gene	ENSG00000184613
602321	gene	ENSG00000197448
602322	gene	ENSG00000277925
602323	gene	ENSG00000184185
602324	gene	ENSG00000096746
602325	gene	ENSG00000110321
602326	gene	ENSG00000198242
602327	gene	ENSG00000059915
602329	gene	ENSG00000071537
602330	gene	ENSG00000099204
602331	gene	ENSG00000164815
602332	gene	ENSG00000121152
602333	gene	ENSG00000134531
602334	gene	ENSG00000213853
602335	gene	ENSG00000142227
602336	gene	ENSG00000185483
602337	gene	ENSG00000169071
602338	gene	ENSG00000112739
602339	gene	ENSG00000163406
602341	gene	ENSG00000111206
602343	gene	ENSG00000144935
602344	gene	ENSG00000158006
602345	gene	ENSG00000138741
602346	gene	ENSG00000108797
602348	gene	ENSG00000164975
602349	gene	ENSG00000162068
602350	gene	ENSG00000154146
602351	gene	ENSG00000174600
602352	gene	ENSG00000125787
602353	gene	ENSG00000140682
602354	gene	ENSG00000213658
602355	gene	ENSG00000175104
602356	gene	ENSG00000082512
602357	gene	ENSG00000115935
602358	gene	ENSG00000161610
602359	gene	ENSG00000266964
602360	gene	ENSG00000171766
602362	gene	ENSG00000100401
602364	gene	ENSG00000172543
602365	gene	ENSG00000109861
602366	gene	ENSG00000166333
602367	gene	ENSG00000171246
602368	gene	ENSG00000152208
602369	gene	ENSG00000142871
602370	gene	ENSG00000104499
602371	gene	ENSG00000123983
602372	gene	ENSG00000146839
602373	gene	ENSG00000064666
602374	gene	ENSG00000117519
602375	gene	ENSG00000262814
602376	gene	ENSG00000159110
602377	gene	ENSG00000106976
602378	gene	ENSG00000079805
602380	gene	ENSG00000114638
602381	gene	ENSG00000166886
602382	gene	ENSG00000075651
602383	gene	ENSG00000106809
602384	gene	ENSG00000129219
602385	gene	ENSG00000198203
602386	gene	ENSG00000170260
602387	gene	ENSG00000076067
602388	gene	ENSG00000125755
602389	gene	ENSG00000178952
602391	gene	ENSG00000133027
602392	gene	ENSG00000121764
602393	gene	ENSG00000137252
602394	gene	ENSG00000166197
602395	gene	ENSG00000119927
602396	gene	ENSG00000265190
602397	gene	ENSG00000081923
602399	gene	ENSG00000188130
602402	gene	ENSG00000176692
602403	gene	ENSG00000108578
602406	gene	ENSG00000113196
602407	gene	ENSG00000164107
602408	gene	ENSG00000126368
602409	gene	ENSG00000078403
602410	gene	ENSG00000156983
602411	gene	ENSG00000162694
602412	gene	ENSG00000138326
602413	gene	ENSG00000143252
602414	gene	ENSG00000107282
602415	gene	ENSG00000138101
602416	gene	ENSG00000157823
602419	gene	ENSG00000179388
602420	gene	ENSG00000143105
602421	gene	ENSG00000001626
602422	gene	ENSG00000163950
602423	gene	ENSG00000025434
602424	gene	ENSG00000137090
602425	gene	ENSG00000085511
602426	gene	ENSG00000143748
602427	gene	ENSG00000149922
602428	gene	ENSG00000103044
602430	gene	ENSG00000169855
602431	gene	ENSG00000185008
602432	gene	ENSG00000123240
602434	gene	ENSG00000115307
602435	gene	ENSG00000084072
602436	gene	ENSG00000204516
602437	gene	ENSG00000137880
602438	gene	ENSG00000102878
602441	gene	ENSG00000114737
602442	gene	ENSG00000205726
602443	gene	ENSG00000108039
602444	gene	ENSG00000169131
602445	gene	ENSG00000163536
602446	gene	ENSG00000179399
602447	gene	ENSG00000105854
602448	gene	ENSG00000197442
602449	gene	ENSG00000121057
602451	gene	ENSG00000171631
602452	gene	ENSG00000169679
602453	gene	ENSG00000156886
602454	gene	ENSG00000060656
602457	gene	ENSG00000168040
602458	gene	ENSG00000134243
602460	gene	ENSG00000091010
602461	gene	ENSG00000198053
602462	gene	ENSG00000072832
602463	gene	ENSG00000092964
602464	gene	ENSG00000076604
602465	gene	ENSG00000164056
602466	gene	ENSG00000136158
602468	gene	ENSG00000158528
602469	gene	ENSG00000110203
602470	gene	ENSG00000167653
602474	gene	ENSG00000127564
602478	gene	ENSG00000107614
602479	gene	ENSG00000185668
602480	gene	ENSG00000198914
602486	gene	ENSG00000104356
602487	gene	ENSG00000132541
602488	gene	ENSG00000105443
602489	gene	ENSG00000121774
602490	gene	ENSG00000180530
602492	gene	ENSG00000163661
602493	gene	ENSG00000198382
602494	gene	ENSG00000274736
602495	gene	ENSG00000106178
602496	gene	ENSG00000128309
602498	gene	ENSG00000114354
602500	gene	ENSG00000173230
602502	gene	ENSG00000136935
602503	gene	ENSG00000165879
602504	gene	ENSG00000168779
602505	gene	ENSG00000089159
602507	gene	ENSG00000239305
602508	gene	ENSG00000168092
602509	gene	ENSG00000144674
602510	gene	ENSG00000080031
602512	gene	ENSG00000159788
602513	gene	ENSG00000169220
602514	gene	ENSG00000143333
602515	gene	ENSG00000112293
602516	gene	ENSG00000117152
602517	gene	ENSG00000182901
602518	gene	ENSG00000171747
602519	gene	ENSG00000187555
602520	gene	ENSG00000137764
602521	gene	ENSG00000166484
602523	gene	ENSG00000171587
602524	gene	ENSG00000152256
602525	gene	ENSG00000005882
602527	gene	ENSG00000004799
602528	gene	ENSG00000198033
602529	gene	ENSG00000167552
602530	gene	ENSG00000123416
602532	gene	ENSG00000236548
602533	gene	ENSG00000116288
602534	gene	ENSG00000092531
602536	gene	ENSG00000115839
602537	gene	ENSG00000149260
602538	gene	ENSG00000048740
602539	gene	ENSG00000198909
602542	gene	ENSG00000145741
602543	gene	
602544	gene	ENSG00000185345
602545	gene	ENSG00000152894
602546	gene	ENSG00000140557
602547	gene	ENSG00000113532
602548	gene	ENSG00000125510
602549	gene	ENSG00000065243
602550	gene	ENSG00000133794
602552	gene	ENSG00000108559
602559	gene	ENSG00000082898
602560	gene	
602563	gene	ENSG00000163623
602565	gene	ENSG00000131142
602566	gene	ENSG00000089041
602567	gene	ENSG00000169756
602568	gene	ENSG00000124275
602569	gene	ENSG00000074317
602570	gene	ENSG00000184916
602571	gene	ENSG00000173933
602572	gene	ENSG00000122359
602573	gene	ENSG00000104537
602574	gene	ENSG00000109927
602575	gene	ENSG00000136944
602576	gene	ENSG00000106003
602577	gene	ENSG00000100060
602578	gene	ENSG00000169733
602580	gene	ENSG00000167110
602581	gene	ENSG00000090615
602582	gene	ENSG00000135144
602583	gene	ENSG00000170775
602584	gene	ENSG00000117906
602587	gene	ENSG00000097021
602589	gene	ENSG00000033170
602590	gene	ENSG00000149269
602591	gene	ENSG00000068796
602592	gene	ENSG00000073754
602593	gene	ENSG00000204539
602595	gene	ENSG00000092208
602597	gene	ENSG00000116128
602598	gene	ENSG00000163106
602600	gene	ENSG00000157193
602601	gene	ENSG00000173391
602602	gene	ENSG00000141574
602603	gene	ENSG00000162385
602606	gene	ENSG00000164326
602607	gene	ENSG00000175003
602608	gene	ENSG00000112499
602609	gene	ENSG00000078142
602610	gene	ENSG00000196455
602614	gene	ENSG00000135341
602615	gene	ENSG00000100324
602616	gene	ENSG00000168282
602617	gene	ENSG00000178919
602618	gene	ENSG00000159692
602619	gene	ENSG00000175029
602620	gene	ENSG00000100600
602621	gene	ENSG00000154639
602622	gene	ENSG00000167968
602623	gene	ENSG00000096060
602625	gene	ENSG00000151276
602626	gene	ENSG00000196083
602627	gene	ENSG00000094804
602628	gene	ENSG00000053254
602630	gene	ENSG00000177426
602631	gene	ENSG00000110628
602632	gene	ENSG00000128567
602633	gene	ENSG00000115641
602634	gene	ENSG00000128590
602635	gene	ENSG00000177030
602636	gene	ENSG00000117751
602637	gene	ENSG00000072080
602638	gene	ENSG00000104738
602640	gene	ENSG00000168060
602641	gene	ENSG00000161960
602642	gene	ENSG00000120659
602643	gene	ENSG00000164761
602644	gene	ENSG00000214063
602645	gene	ENSG00000075223
602646	gene	ENSG00000178623
602647	gene	ENSG00000162231
602648	gene	ENSG00000144648
602649	gene	ENSG00000099622
602650	gene	ENSG00000121067
602651	gene	ENSG00000078618
602652	gene	ENSG00000167755
602653	gene	ENSG00000119913
602654	gene	ENSG00000152767
602655	gene	ENSG00000163798
602656	gene	ENSG00000065057
602658	gene	ENSG00000186642
602659	gene	ENSG00000020426
602660	gene	ENSG00000188229
602661	gene	ENSG00000258947
602662	gene	ENSG00000104833
602663	gene	ENSG00000071677
602664	gene	ENSG00000196954
602665	gene	ENSG00000137757
602666	gene	ENSG00000091536
602667	gene	ENSG00000104320
602669	gene	ENSG00000107859
602670	gene	ENSG00000100479
602671	gene	ENSG00000137700
602672	gene	ENSG00000143545
602673	gene	ENSG00000129451
602675	gene	ENSG00000176393
602676	gene	ENSG00000156973
602677	gene	ENSG00000204308
602678	gene	ENSG00000075413
602679	gene	ENSG00000185813
602680	gene	ENSG00000100852
602681	gene	ENSG00000118689
602682	gene	ENSG00000181790
602683	gene	ENSG00000121753
602684	gene	ENSG00000135298
602686	gene	ENSG00000002822
602688	gene	ENSG00000197451
602689	gene	ENSG00000075618
602690	gene	ENSG00000204370
602691	gene	ENSG00000084676
602692	gene	ENSG00000139278
602693	gene	ENSG00000112118
602694	gene	ENSG00000164258
602695	gene	ENSG00000239697
602696	gene	ENSG00000100297
602697	gene	ENSG00000244165
602698	gene	ENSG00000072736
602699	gene	ENSG00000100968
602700	gene	ENSG00000100393
602701	gene	ENSG00000163681
602702	gene	ENSG00000105355
602703	gene	ENSG00000140854
602704	gene	ENSG00000198625
602705	gene	ENSG00000185666
602706	gene	ENSG00000100764
602707	gene	ENSG00000013275
602708	gene	ENSG00000100519
602709	gene	ENSG00000166313
602710	gene	ENSG00000163697
602711	gene	ENSG00000113108
602712	gene	ENSG00000034053
602713	gene	ENSG00000168615
602714	gene	ENSG00000148848
602715	gene	ENSG00000163431
602716	gene	ENSG00000161270
602717	gene	ENSG00000105464
602718	gene	ENSG00000164548
602719	gene	ENSG00000136527
602720	gene	ENSG00000105852
602721	gene	ENSG00000100206
602724	gene	ENSG00000184702
602725	gene	ENSG00000214706
602726	gene	ENSG00000011021
602727	gene	ENSG00000103249
602728	gene	ENSG00000168077
602729	gene	ENSG00000094755
602730	gene	ENSG00000114739
602731	gene	ENSG00000082074
602732	gene	ENSG00000175220
602733	gene	ENSG00000143149
602734	gene	ENSG00000120756
602735	gene	ENSG00000049449
602736	gene	ENSG00000154518
602737	gene	ENSG00000137077
602738	gene	ENSG00000108424
602739	gene	ENSG00000132356
602740	gene	ENSG00000111725
602741	gene	ENSG00000131791
602742	gene	ENSG00000181929
602743	gene	ENSG00000106617
602744	gene	ENSG00000116906
602745	gene	ENSG00000107242
602746	gene	ENSG00000157873
602747	gene	ENSG00000120875
602748	gene	ENSG00000139318
602749	gene	ENSG00000164086
602750	gene	ENSG00000099977
602751	gene	ENSG00000156273
602752	gene	ENSG00000169629
602753	gene	ENSG00000165462
602754	gene	ENSG00000104783
602755	gene	ENSG00000157456
602756	gene	ENSG00000099617
602757	gene	ENSG00000106123
602758	gene	ENSG00000143393
602760	gene	ENSG00000108759
602761	gene	ENSG00000006059
602762	gene	ENSG00000131738
602763	gene	ENSG00000131737
602764	gene	ENSG00000197079
602765	gene	ENSG00000170523
602766	gene	ENSG00000161849
602767	gene	ENSG00000135443
602768	gene	ENSG00000090932
602769	gene	ENSG00000119772
602770	gene	ENSG00000173894
602773	gene	ENSG00000138463
602774	gene	ENSG00000108384
602775	gene	ENSG00000108061
602776	gene	ENSG00000009413
602777	gene	ENSG00000165684
602778	gene	ENSG00000148200
602779	gene	ENSG00000127533
602780	gene	ENSG00000164588
602781	gene	ENSG00000099822
602783	gene	ENSG00000197912
602784	gene	ENSG00000241563
602785	gene	ENSG00000184897
602786	gene	ENSG00000277075
602787	gene	ENSG00000196747
602788	gene	ENSG00000275221
602790	gene	ENSG00000183386
602791	gene	ENSG00000276368
602792	gene	ENSG00000196866
602793	gene	ENSG00000276903
602794	gene	ENSG00000180573
602795	gene	ENSG00000278463
602796	gene	ENSG00000278677
602797	gene	ENSG00000184260
602798	gene	ENSG00000273802
602799	gene	ENSG00000158373
602800	gene	ENSG00000185130
602801	gene	ENSG00000233822
602802	gene	ENSG00000273703
602803	gene	ENSG00000276410
602804	gene	ENSG00000277224
602805	gene	ENSG00000274290
602806	gene	ENSG00000275713
602807	gene	ENSG00000278588
602808	gene	ENSG00000274641
602809	gene	ENSG00000170759
602810	gene	ENSG00000275714
602811	gene	ENSG00000197409
602812	gene	ENSG00000287080
602813	gene	ENSG00000274750
602814	gene	ENSG00000275379
602815	gene	ENSG00000273983
602816	gene	ENSG00000277775
602817	gene	ENSG00000197153
602818	gene	ENSG00000278828
